,Unnamed: 0,code,Feature Name
0,0,ALLP,Select a park for feature details.
15,15,ACAD,Arts and Culture
16,16,ACAD,Cultural Demonstrations
17,17,ACAD,Astronomy
18,18,ACAD,Stargazing
19,19,ACAD,Biking
20,20,ACAD,Boating
21,21,ACAD,Camping
22,22,ACAD,Group Camping
23,23,ACAD,Climbing
24,24,ACAD,Rock Climbing
25,25,ACAD,Compass and GPS
26,26,ACAD,Geocaching
27,27,ACAD,Fishing
28,28,ACAD,Freshwater Fishing
29,29,ACAD,Fly Fishing
30,30,ACAD,Saltwater Fishing
31,31,ACAD,Food
32,32,ACAD,Picnicking
33,33,ACAD,Guided Tours
34,34,ACAD,Bus/Shuttle Guided Tour
35,35,ACAD,Boat Tour
36,36,ACAD,Hands-On
37,37,ACAD,Citizen Science
38,38,ACAD,Hiking
39,39,ACAD,Front-Country Hiking
40,40,ACAD,Horse Trekking
41,41,ACAD,Horseback Riding
42,42,ACAD,Ice Skating
43,43,ACAD,Paddling
44,44,ACAD,Canoeing
45,45,ACAD,Kayaking
46,46,ACAD,Stand Up Paddleboarding
47,47,ACAD,Junior Ranger Program
48,48,ACAD,Skiing
49,49,ACAD,Cross-Country Skiing
50,50,ACAD,Snow Play
51,51,ACAD,Snowmobiling
52,52,ACAD,Snowshoeing
53,53,ACAD,Swimming
54,54,ACAD,Freshwater Swimming
55,55,ACAD,Saltwater Swimming
56,56,ACAD,Wildlife Watching
57,57,ACAD,Birdwatching
58,58,ACAD,Park Film
59,59,ACAD,Shopping
60,60,ACAD,Bookstore and Park Store
367,367,ARPA,Arts and Culture
368,368,ARPA,Astronomy
369,369,ARPA,Stargazing
370,370,ARPA,Biking
371,371,ARPA,Camping
372,372,ARPA,Backcountry Camping
373,373,ARPA,Car or Front Country Camping
374,374,ARPA,Group Camping
375,375,ARPA,Canyoneering
376,376,ARPA,Climbing
377,377,ARPA,Rock Climbing
378,378,ARPA,Guided Tours
379,379,ARPA,Hiking
380,380,ARPA,Horse Trekking
381,381,ARPA,Horseback Riding
382,382,ARPA,Junior Ranger Program
383,383,ARPA,Shopping
384,384,ARPA,Bookstore and Park Store
465,465,BADL,Auto and ATV
466,466,BADL,Scenic Driving
467,467,BADL,Astronomy
468,468,BADL,Biking
469,469,BADL,Camping
470,470,BADL,Backcountry Camping
471,471,BADL,Car or Front Country Camping
472,472,BADL,Horse Camping (see also Horse/Stock Use)
473,473,BADL,Compass and GPS
474,474,BADL,Food
475,475,BADL,Hiking
476,476,BADL,Horse Trekking
477,477,BADL,Horse Camping (see also camping)
478,478,BADL,Horseback Riding
479,479,BADL,Junior Ranger Program
480,480,BADL,Wildlife Watching
481,481,BADL,Birdwatching
482,482,BADL,Park Film
483,483,BADL,Shopping
484,484,BADL,Bookstore and Park Store
485,485,BADL,Gift Shop and Souvenirs
553,553,BIBE,Auto and ATV
554,554,BIBE,Scenic Driving
555,555,BIBE,Astronomy
556,556,BIBE,Stargazing
557,557,BIBE,Biking
558,558,BIBE,Camping
559,559,BIBE,Backcountry Camping
560,560,BIBE,Food
561,561,BIBE,Guided Tours
562,562,BIBE,Self-Guided Tours - Walking
563,563,BIBE,Self-Guided Tours - Auto
564,564,BIBE,Hiking
565,565,BIBE,Backcountry Hiking
566,566,BIBE,Front-Country Hiking
567,567,BIBE,Paddling
568,568,BIBE,Canoeing
569,569,BIBE,Canoe or Kayak Camping
570,570,BIBE,Kayaking
571,571,BIBE,Junior Ranger Program
572,572,BIBE,Wildlife Watching
573,573,BIBE,Birdwatching
574,574,BIBE,Park Film
575,575,BIBE,Shopping
576,576,BIBE,Bookstore and Park Store
740,740,BISC,Boating
741,741,BISC,Motorized Boating
742,742,BISC,Sailing
743,743,BISC,Boat Tour
744,744,BISC,Camping
745,745,BISC,Fishing
746,746,BISC,Guided Tours
747,747,BISC,Boat Tour
748,748,BISC,Paddling
749,749,BISC,Canoeing
750,750,BISC,Kayaking
751,751,BISC,Stand Up Paddleboarding
752,752,BISC,Junior Ranger Program
753,753,BISC,SCUBA Diving
754,754,BISC,Snorkeling
755,755,BISC,Swimming
756,756,BISC,Saltwater Swimming
757,757,BISC,Wildlife Watching
758,758,BISC,Birdwatching
759,759,BISC,Park Film
760,760,BISC,Museum Exhibits
761,761,BISC,Shopping
762,762,BISC,Bookstore and Park Store
763,763,BISC,Gift Shop and Souvenirs
764,764,BLCA,Astronomy
765,765,BLCA,Stargazing
766,766,BLCA,Camping
767,767,BLCA,Backcountry Camping
768,768,BLCA,Car or Front Country Camping
769,769,BLCA,RV Camping
770,770,BLCA,Climbing
771,771,BLCA,Rock Climbing
772,772,BLCA,Fishing
773,773,BLCA,Fly Fishing
774,774,BLCA,Hiking
775,775,BLCA,Backcountry Hiking
776,776,BLCA,Front-Country Hiking
777,777,BLCA,Horse Trekking
778,778,BLCA,Horseback Riding
779,779,BLCA,Paddling
780,780,BLCA,Kayaking
781,781,BLCA,Junior Ranger Program
782,782,BLCA,Skiing
783,783,BLCA,Cross-Country Skiing
784,784,BLCA,Snowshoeing
785,785,BLCA,Wildlife Watching
786,786,BLCA,Birdwatching
787,787,BLCA,Park Film
788,788,BLCA,Shopping
789,789,BLCA,Bookstore and Park Store
887,887,BRCA,Astronomy
888,888,BRCA,Stargazing
889,889,BRCA,Biking
890,890,BRCA,Road Biking
891,891,BRCA,Camping
892,892,BRCA,Backcountry Camping
893,893,BRCA,Car or Front Country Camping
894,894,BRCA,Group Camping
895,895,BRCA,RV Camping
896,896,BRCA,Food
897,897,BRCA,Dining
898,898,BRCA,Picnicking
899,899,BRCA,Guided Tours
900,900,BRCA,Self-Guided Tours - Auto
901,901,BRCA,Hands-On
902,902,BRCA,Citizen Science
903,903,BRCA,Hiking
904,904,BRCA,Backcountry Hiking
905,905,BRCA,Front-Country Hiking
906,906,BRCA,Horse Trekking
907,907,BRCA,Junior Ranger Program
908,908,BRCA,Skiing
909,909,BRCA,Cross-Country Skiing
910,910,BRCA,Snowshoeing
911,911,BRCA,Wildlife Watching
912,912,BRCA,Birdwatching
913,913,BRCA,Park Film
914,914,BRCA,Museum Exhibits
915,915,BRCA,Shopping
916,916,BRCA,Bookstore and Park Store
1019,1019,CANY,Astronomy
1020,1020,CANY,Stargazing
1021,1021,CANY,Biking
1022,1022,CANY,Boating
1023,1023,CANY,Camping
1024,1024,CANY,Backcountry Camping
1025,1025,CANY,Car or Front Country Camping
1026,1026,CANY,Group Camping
1027,1027,CANY,Climbing
1028,1028,CANY,Rock Climbing
1029,1029,CANY,Guided Tours
1030,1030,CANY,Boat Tour
1031,1031,CANY,Hiking
1032,1032,CANY,Horse Trekking
1033,1033,CANY,Horseback Riding
1034,1034,CANY,Paddling
1035,1035,CANY,Canoe or Kayak Camping
1036,1036,CANY,Whitewater Rafting
1037,1037,CANY,Junior Ranger Program
1038,1038,CANY,Park Film
1039,1039,CANY,Shopping
1040,1040,CANY,Bookstore and Park Store
1151,1151,CARE,Arts and Culture
1152,1152,CARE,Cultural Demonstrations
1153,1153,CARE,Astronomy
1154,1154,CARE,Stargazing
1155,1155,CARE,Biking
1156,1156,CARE,Road Biking
1157,1157,CARE,Camping
1158,1158,CARE,Backcountry Camping
1159,1159,CARE,Car or Front Country Camping
1160,1160,CARE,Horse Camping (see also Horse/Stock Use)
1161,1161,CARE,Group Camping
1162,1162,CARE,RV Camping
1163,1163,CARE,Canyoneering
1164,1164,CARE,Climbing
1165,1165,CARE,Rock Climbing
1166,1166,CARE,Fishing
1167,1167,CARE,Food
1168,1168,CARE,Picnicking
1169,1169,CARE,Guided Tours
1170,1170,CARE,Self-Guided Tours - Walking
1171,1171,CARE,Self-Guided Tours - Auto
1172,1172,CARE,Hands-On
1173,1173,CARE,Citizen Science
1174,1174,CARE,Arts and Crafts
1175,1175,CARE,Volunteer Vacation
1176,1176,CARE,Hiking
1177,1177,CARE,Backcountry Hiking
1178,1178,CARE,Front-Country Hiking
1179,1179,CARE,Off-Trail Permitted Hiking
1180,1180,CARE,Horse Trekking
1181,1181,CARE,Horse Camping (see also camping)
1182,1182,CARE,Horseback Riding
1183,1183,CARE,Living History
1184,1184,CARE,First Person Interpretation
1185,1185,CARE,Junior Ranger Program
1186,1186,CARE,Wildlife Watching
1187,1187,CARE,Birdwatching
1188,1188,CARE,Park Film
1189,1189,CARE,Museum Exhibits
1190,1190,CARE,Shopping
1191,1191,CARE,Bookstore and Park Store
1192,1192,CARE,Gift Shop and Souvenirs
1243,1243,CAVE,Astronomy
1244,1244,CAVE,Stargazing
1245,1245,CAVE,Camping
1246,1246,CAVE,Caving
1247,1247,CAVE,Food
1248,1248,CAVE,Dining
1249,1249,CAVE,Picnicking
1250,1250,CAVE,Guided Tours
1251,1251,CAVE,Self-Guided Tours - Walking
1252,1252,CAVE,Hiking
1253,1253,CAVE,Junior Ranger Program
1254,1254,CAVE,Wildlife Watching
1255,1255,CAVE,Birdwatching
1256,1256,CAVE,Park Film
1257,1257,CAVE,Shopping
1258,1258,CAVE,Bookstore and Park Store
1259,1259,CAVE,Gift Shop and Souvenirs
1360,1360,CHIS,Astronomy
1361,1361,CHIS,Stargazing
1362,1362,CHIS,Boating
1363,1363,CHIS,Motorized Boating
1364,1364,CHIS,Sailing
1365,1365,CHIS,Boat Tour
1366,1366,CHIS,Camping
1367,1367,CHIS,Backcountry Camping
1368,1368,CHIS,Canoe or Kayak Camping
1369,1369,CHIS,Group Camping
1370,1370,CHIS,Compass and GPS
1371,1371,CHIS,Orienteering
1372,1372,CHIS,Fishing
1373,1373,CHIS,Saltwater Fishing
1374,1374,CHIS,Food
1375,1375,CHIS,Picnicking
1376,1376,CHIS,Guided Tours
1377,1377,CHIS,Self-Guided Tours - Walking
1378,1378,CHIS,Boat Tour
1379,1379,CHIS,Hiking
1380,1380,CHIS,Backcountry Hiking
1381,1381,CHIS,Front-Country Hiking
1382,1382,CHIS,Off-Trail Permitted Hiking
1383,1383,CHIS,Paddling
1384,1384,CHIS,Canoe or Kayak Camping
1385,1385,CHIS,Kayaking
1386,1386,CHIS,Stand Up Paddleboarding
1387,1387,CHIS,Junior Ranger Program
1388,1388,CHIS,SCUBA Diving
1389,1389,CHIS,Snorkeling
1390,1390,CHIS,Surfing
1391,1391,CHIS,Swimming
1392,1392,CHIS,Saltwater Swimming
1393,1393,CHIS,Wildlife Watching
1394,1394,CHIS,Birdwatching
1395,1395,CHIS,Park Film
1396,1396,CHIS,Museum Exhibits
1397,1397,CHIS,Shopping
1398,1398,CHIS,Bookstore and Park Store
1643,1643,CONG,Camping
1644,1644,CONG,Backcountry Camping
1645,1645,CONG,Canoe or Kayak Camping
1646,1646,CONG,Car or Front Country Camping
1647,1647,CONG,Group Camping
1648,1648,CONG,Fishing
1649,1649,CONG,Freshwater Fishing
1650,1650,CONG,Food
1651,1651,CONG,Picnicking
1652,1652,CONG,Guided Tours
1653,1653,CONG,Self-Guided Tours - Walking
1654,1654,CONG,Hands-On
1655,1655,CONG,Citizen Science
1656,1656,CONG,Volunteer Vacation
1657,1657,CONG,Hiking
1658,1658,CONG,Backcountry Hiking
1659,1659,CONG,Front-Country Hiking
1660,1660,CONG,Off-Trail Permitted Hiking
1661,1661,CONG,Paddling
1662,1662,CONG,Canoeing
1663,1663,CONG,Canoe or Kayak Camping
1664,1664,CONG,Kayaking
1665,1665,CONG,Junior Ranger Program
1666,1666,CONG,Museum Exhibits
1667,1667,CONG,Shopping
1668,1668,CONG,Bookstore and Park Store
1695,1695,CRLA,Auto and ATV
1696,1696,CRLA,Scenic Driving
1697,1697,CRLA,Astronomy
1698,1698,CRLA,Stargazing
1699,1699,CRLA,Biking
1700,1700,CRLA,Road Biking
1701,1701,CRLA,Boating
1702,1702,CRLA,Boat Tour
1703,1703,CRLA,Camping
1704,1704,CRLA,Backcountry Camping
1705,1705,CRLA,Car or Front Country Camping
1706,1706,CRLA,RV Camping
1707,1707,CRLA,Compass and GPS
1708,1708,CRLA,Orienteering
1709,1709,CRLA,Fishing
1710,1710,CRLA,Food
1711,1711,CRLA,Dining
1712,1712,CRLA,Picnicking
1713,1713,CRLA,Guided Tours
1714,1714,CRLA,Self-Guided Tours - Walking
1715,1715,CRLA,Self-Guided Tours - Auto
1716,1716,CRLA,Bus/Shuttle Guided Tour
1717,1717,CRLA,Boat Tour
1718,1718,CRLA,Hands-On
1719,1719,CRLA,Citizen Science
1720,1720,CRLA,Hiking
1721,1721,CRLA,Backcountry Hiking
1722,1722,CRLA,Front-Country Hiking
1723,1723,CRLA,Off-Trail Permitted Hiking
1724,1724,CRLA,Junior Ranger Program
1725,1725,CRLA,Skiing
1726,1726,CRLA,Cross-Country Skiing
1727,1727,CRLA,Snow Play
1728,1728,CRLA,Snowmobiling
1729,1729,CRLA,Snowshoeing
1730,1730,CRLA,Swimming
1731,1731,CRLA,Wildlife Watching
1732,1732,CRLA,Birdwatching
1733,1733,CRLA,Park Film
1734,1734,CRLA,Museum Exhibits
1735,1735,CRLA,Shopping
1736,1736,CRLA,Bookstore and Park Store
1737,1737,CRLA,Gift Shop and Souvenirs
1825,1825,CUVA,Arts and Culture
1826,1826,CUVA,Craft Demonstrations
1827,1827,CUVA,Cultural Demonstrations
1828,1828,CUVA,Live Music
1829,1829,CUVA,Biking
1830,1830,CUVA,Mountain Biking
1831,1831,CUVA,Fishing
1832,1832,CUVA,Food
1833,1833,CUVA,Picnicking
1834,1834,CUVA,Hands-On
1835,1835,CUVA,Citizen Science
1836,1836,CUVA,Hiking
1837,1837,CUVA,Horse Trekking
1838,1838,CUVA,Horseback Riding
1839,1839,CUVA,Living History
1840,1840,CUVA,Paddling
1841,1841,CUVA,Canoeing
1842,1842,CUVA,Kayaking
1843,1843,CUVA,Stand Up Paddleboarding
1844,1844,CUVA,Junior Ranger Program
1845,1845,CUVA,Skiing
1846,1846,CUVA,Cross-Country Skiing
1847,1847,CUVA,Snow Play
1848,1848,CUVA,Snowshoeing
1849,1849,CUVA,Wildlife Watching
1850,1850,CUVA,Birdwatching
1851,1851,CUVA,Shopping
1852,1852,CUVA,Bookstore and Park Store
1853,1853,CUVA,Gift Shop and Souvenirs
1876,1876,DEVA,Astronomy
1877,1877,DEVA,Stargazing
1878,1878,DEVA,Biking
1879,1879,DEVA,Mountain Biking
1880,1880,DEVA,Road Biking
1881,1881,DEVA,Camping
1882,1882,DEVA,Backcountry Camping
1883,1883,DEVA,Car or Front Country Camping
1884,1884,DEVA,Canyoneering
1885,1885,DEVA,Food
1886,1886,DEVA,Flying
1887,1887,DEVA,Golf
1888,1888,DEVA,Guided Tours
1889,1889,DEVA,Hiking
1890,1890,DEVA,Backcountry Hiking
1891,1891,DEVA,Front-Country Hiking
1892,1892,DEVA,Horse Trekking
1893,1893,DEVA,Living History
1894,1894,DEVA,First Person Interpretation
1895,1895,DEVA,Junior Ranger Program
1896,1896,DEVA,Wildlife Watching
1897,1897,DEVA,Birdwatching
1898,1898,DEVA,Park Film
1899,1899,DEVA,Museum Exhibits
1900,1900,DEVA,Shopping
1901,1901,DEVA,Bookstore and Park Store
1902,1902,DEVA,Gift Shop and Souvenirs
1941,1941,DENA,Arts and Culture
1942,1942,DENA,Astronomy
1943,1943,DENA,Stargazing
1944,1944,DENA,Biking
1945,1945,DENA,Camping
1946,1946,DENA,Backcountry Camping
1947,1947,DENA,Car or Front Country Camping
1948,1948,DENA,Group Camping
1949,1949,DENA,RV Camping
1950,1950,DENA,Climbing
1951,1951,DENA,Mountain Climbing
1952,1952,DENA,Dog Sledding
1953,1953,DENA,Fishing
1954,1954,DENA,Food
1955,1955,DENA,Flying
1956,1956,DENA,Guided Tours
1957,1957,DENA,Bus/Shuttle Guided Tour
1958,1958,DENA,Hiking
1959,1959,DENA,Backcountry Hiking
1960,1960,DENA,Front-Country Hiking
1961,1961,DENA,Off-Trail Permitted Hiking
1962,1962,DENA,Hunting and Gathering
1963,1963,DENA,Gathering and Foraging
1964,1964,DENA,Hunting
1965,1965,DENA,Junior Ranger Program
1966,1966,DENA,Skiing
1967,1967,DENA,Cross-Country Skiing
1968,1968,DENA,Snow Play
1969,1969,DENA,Snowmobiling
1970,1970,DENA,Snowshoeing
1971,1971,DENA,Wildlife Watching
1972,1972,DENA,Park Film
1973,1973,DENA,Shopping
1974,1974,DENA,Bookstore and Park Store
2031,2031,DRTO,Astronomy
2032,2032,DRTO,Stargazing
2033,2033,DRTO,Boating
2034,2034,DRTO,Boat Tour
2035,2035,DRTO,Camping
2036,2036,DRTO,Fishing
2037,2037,DRTO,Guided Tours
2038,2038,DRTO,Hands-On
2039,2039,DRTO,Volunteer Vacation
2040,2040,DRTO,Paddling
2041,2041,DRTO,Junior Ranger Program
2042,2042,DRTO,SCUBA Diving
2043,2043,DRTO,Snorkeling
2044,2044,DRTO,Swimming
2045,2045,DRTO,Wildlife Watching
2046,2046,DRTO,Birdwatching
2047,2047,DRTO,Shopping
2048,2048,DRTO,Bookstore and Park Store
2180,2180,EVER,Auto and ATV
2181,2181,EVER,Scenic Driving
2182,2182,EVER,Astronomy
2183,2183,EVER,Stargazing
2184,2184,EVER,Biking
2185,2185,EVER,Road Biking
2186,2186,EVER,Boating
2187,2187,EVER,Motorized Boating
2188,2188,EVER,Sailing
2189,2189,EVER,Boat Tour
2190,2190,EVER,Camping
2191,2191,EVER,Backcountry Camping
2192,2192,EVER,Canoe or Kayak Camping
2193,2193,EVER,Car or Front Country Camping
2194,2194,EVER,Group Camping
2195,2195,EVER,RV Camping
2196,2196,EVER,Compass and GPS
2197,2197,EVER,Geocaching
2198,2198,EVER,Fishing
2199,2199,EVER,Freshwater Fishing
2200,2200,EVER,Saltwater Fishing
2201,2201,EVER,Food
2202,2202,EVER,Picnicking
2203,2203,EVER,Guided Tours
2204,2204,EVER,Self-Guided Tours - Walking
2205,2205,EVER,Self-Guided Tours - Auto
2206,2206,EVER,Bus/Shuttle Guided Tour
2207,2207,EVER,Boat Tour
2208,2208,EVER,Hands-On
2209,2209,EVER,Citizen Science
2210,2210,EVER,Volunteer Vacation
2211,2211,EVER,Hiking
2212,2212,EVER,Backcountry Hiking
2213,2213,EVER,Front-Country Hiking
2214,2214,EVER,Paddling
2215,2215,EVER,Canoeing
2216,2216,EVER,Canoe or Kayak Camping
2217,2217,EVER,Kayaking
2218,2218,EVER,Junior Ranger Program
2219,2219,EVER,Wildlife Watching
2220,2220,EVER,Birdwatching
2221,2221,EVER,Park Film
2222,2222,EVER,Museum Exhibits
2223,2223,EVER,Shopping
2224,2224,EVER,Bookstore and Park Store
2225,2225,EVER,Gift Shop and Souvenirs
2648,2648,GAAR,Camping
2649,2649,GAAR,Backcountry Camping
2650,2650,GAAR,Canoe or Kayak Camping
2651,2651,GAAR,Climbing
2652,2652,GAAR,Rock Climbing
2653,2653,GAAR,Mountain Climbing
2654,2654,GAAR,Hiking
2655,2655,GAAR,Backcountry Hiking
2656,2656,GAAR,Off-Trail Permitted Hiking
2657,2657,GAAR,Hunting and Gathering
2658,2658,GAAR,Hunting
2659,2659,GAAR,Paddling
2660,2660,GAAR,Canoeing
2661,2661,GAAR,Kayaking
2662,2662,GAAR,Whitewater Rafting
2663,2663,GAAR,Junior Ranger Program
2664,2664,JEFF,Astronomy
2665,2665,JEFF,Stargazing
2666,2666,JEFF,Biking
2667,2667,JEFF,Road Biking
2668,2668,JEFF,Food
2669,2669,JEFF,Dining
2670,2670,JEFF,Picnicking
2671,2671,JEFF,Guided Tours
2672,2672,JEFF,Boat Tour
2673,2673,JEFF,Junior Ranger Program
2674,2674,JEFF,Park Film
2675,2675,JEFF,Museum Exhibits
2676,2676,JEFF,Shopping
2677,2677,JEFF,Bookstore and Park Store
2678,2678,JEFF,Gift Shop and Souvenirs
2795,2795,GLBA,Arts and Culture
2796,2796,GLBA,Cultural Demonstrations
2797,2797,GLBA,Auto and ATV
2798,2798,GLBA,ATV Off-Roading
2799,2799,GLBA,Boating
2800,2800,GLBA,Motorized Boating
2801,2801,GLBA,Boat Tour
2802,2802,GLBA,Camping
2803,2803,GLBA,Backcountry Camping
2804,2804,GLBA,Canoe or Kayak Camping
2805,2805,GLBA,Car or Front Country Camping
2806,2806,GLBA,Climbing
2807,2807,GLBA,Mountain Climbing
2808,2808,GLBA,Fishing
2809,2809,GLBA,Food
2810,2810,GLBA,Flying
2811,2811,GLBA,Guided Tours
2812,2812,GLBA,Boat Tour
2813,2813,GLBA,Hiking
2814,2814,GLBA,Front-Country Hiking
2815,2815,GLBA,Hunting and Gathering
2816,2816,GLBA,Hunting
2817,2817,GLBA,Paddling
2818,2818,GLBA,Kayaking
2819,2819,GLBA,Whitewater Rafting
2820,2820,GLBA,Junior Ranger Program
2821,2821,GLBA,Wildlife Watching
2822,2822,GLBA,Birdwatching
2823,2823,GLBA,Park Film
2824,2824,GLBA,Shopping
2825,2825,GLBA,Bookstore and Park Store
2826,2826,GLAC,Arts and Culture
2827,2827,GLAC,Cultural Demonstrations
2828,2828,GLAC,Live Music
2829,2829,GLAC,Auto and ATV
2830,2830,GLAC,Scenic Driving
2831,2831,GLAC,Astronomy
2832,2832,GLAC,Biking
2833,2833,GLAC,Road Biking
2834,2834,GLAC,Boating
2835,2835,GLAC,Motorized Boating
2836,2836,GLAC,Boat Tour
2837,2837,GLAC,Camping
2838,2838,GLAC,Backcountry Camping
2839,2839,GLAC,Canoe or Kayak Camping
2840,2840,GLAC,Car or Front Country Camping
2841,2841,GLAC,Horse Camping (see also Horse/Stock Use)
2842,2842,GLAC,Group Camping
2843,2843,GLAC,Climbing
2844,2844,GLAC,Mountain Climbing
2845,2845,GLAC,Fishing
2846,2846,GLAC,Food
2847,2847,GLAC,Guided Tours
2848,2848,GLAC,Self-Guided Tours - Walking
2849,2849,GLAC,Self-Guided Tours - Auto
2850,2850,GLAC,Bus/Shuttle Guided Tour
2851,2851,GLAC,Boat Tour
2852,2852,GLAC,Hands-On
2853,2853,GLAC,Citizen Science
2854,2854,GLAC,Hiking
2855,2855,GLAC,Horse Trekking
2856,2856,GLAC,Horse Camping (see also camping)
2857,2857,GLAC,Horseback Riding
2858,2858,GLAC,Paddling
2859,2859,GLAC,Canoe or Kayak Camping
2860,2860,GLAC,Stand Up Paddleboarding
2861,2861,GLAC,Whitewater Rafting
2862,2862,GLAC,Junior Ranger Program
2863,2863,GLAC,Skiing
2864,2864,GLAC,Cross-Country Skiing
2865,2865,GLAC,Snow Play
2866,2866,GLAC,Snowshoeing
2867,2867,GLAC,Swimming
2868,2868,GLAC,Park Film
2869,2869,GLAC,Shopping
2870,2870,GLAC,Bookstore and Park Store
2956,2956,GRCA,Arts and Culture
2957,2957,GRCA,Cultural Demonstrations
2958,2958,GRCA,Auto and ATV
2959,2959,GRCA,Scenic Driving
2960,2960,GRCA,Astronomy
2961,2961,GRCA,Stargazing
2962,2962,GRCA,Biking
2963,2963,GRCA,Road Biking
2964,2964,GRCA,Boating
2965,2965,GRCA,Camping
2966,2966,GRCA,Backcountry Camping
2967,2967,GRCA,Car or Front Country Camping
2968,2968,GRCA,Horse Camping (see also Horse/Stock Use)
2969,2969,GRCA,Fishing
2970,2970,GRCA,Food
2971,2971,GRCA,Flying
2972,2972,GRCA,Guided Tours
2973,2973,GRCA,Hands-On
2974,2974,GRCA,Volunteer Vacation
2975,2975,GRCA,Hiking
2976,2976,GRCA,Backcountry Hiking
2977,2977,GRCA,Front-Country Hiking
